Year;Month;Day;Hour;Temperature;GHI
2024;7;6;13;28.0;343.0
2024;7;6;14;29.2;531.0
2024;7;6;15;30.8;589.0
2024;7;6;16;32.1;840.0
2024;7;6;17;32.9;837.0
2024;7;6;18;33.1;919.0
2024;7;6;19;32.6;794.0
2024;7;6;20;31.7;521.0
2024;7;6;21;30.6;379.0
2024;7;6;22;29.2;166.0
2024;7;6;23;27.3;50.0
2024;7;7;0;26.8;0.0
2024;7;7;1;26.5;0.0
2024;7;7;2;26.2;0.0
2024;7;7;3;26.0;0.0
2024;7;7;4;25.8;0.0
2024;7;7;5;25.6;0.0
2024;7;7;6;25.5;0.0
2024;7;7;7;25.4;0.0
2024;7;7;8;25.2;0.0
2024;7;7;9;25.0;0.0
2024;7;7;10;24.8;0.0
2024;7;7;11;25.8;15.0
2024;7;7;12;27.4;189.0
2024;7;7;13;28.8;413.0
2024;7;7;14;30.4;451.0
2024;7;7;15;31.8;798.0
2024;7;7;16;32.9;507.0
2024;7;7;17;33.5;677.0
2024;7;7;18;33.7;695.0
2024;7;7;19;33.5;591.0
2024;7;7;20;32.7;450.0
2024;7;7;21;32.3;283.0
2024;7;7;22;30.9;130.0
2024;7;7;23;28.6;24.0
2024;7;8;0;27.8;0.0
2024;7;8;1;27.3;0.0
2024;7;8;2;26.9;0.0
2024;7;8;3;26.7;0.0
2024;7;8;4;26.5;0.0
2024;7;8;5;26.5;0.0
2024;7;8;6;26.3;0.0
2024;7;8;7;26.2;0.0
2024;7;8;8;26.1;0.0
2024;7;8;9;26.0;0.0
2024;7;8;10;25.9;0.0
2024;7;8;11;26.6;13.0
2024;7;8;12;27.8;110.0
2024;7;8;13;29.0;387.0
2024;7;8;14;30.3;608.0
2024;7;8;15;31.8;798.0
2024;7;8;16;33.2;870.0
2024;7;8;17;34.2;894.0
2024;7;8;18;34.5;933.0
2024;7;8;19;34.2;804.0
2024;7;8;20;33.1;683.0
2024;7;8;21;32.4;482.0
2024;7;8;22;30.9;256.0
2024;7;8;23;29.0;52.0
2024;7;9;0;28.3;0.0
2024;7;9;1;27.8;0.0
2024;7;9;2;27.5;0.0
2024;7;9;3;27.3;0.0
2024;7;9;4;27.1;0.0
2024;7;9;5;26.9;0.0
2024;7;9;6;26.8;0.0
2024;7;9;7;26.7;0.0
2024;7;9;8;26.7;0.0
2024;7;9;9;26.6;0.0
2024;7;9;10;26.4;0.0
2024;7;9;11;26.8;7.0
2024;7;9;12;28.1;18.0
2024;7;9;13;29.4;52.0
2024;7;9;14;30.6;208.0
2024;7;9;15;31.9;419.0
2024;7;9;16;33.0;657.0
2024;7;9;17;33.8;749.0
2024;7;9;18;34.0;767.0
2024;7;9;19;33.5;795.0
2024;7;9;20;33.1;574.0
2024;7;9;21;33.0;466.0
2024;7;9;22;31.2;234.0
2024;7;9;23;29.6;32.0
2024;7;10;0;28.9;0.0
2024;7;10;1;28.2;0.0
2024;7;10;2;28.0;0.0
2024;7;10;3;27.8;0.0
2024;7;10;4;27.4;0.0
2024;7;10;5;27.1;0.0
2024;7;10;6;26.9;0.0
2024;7;10;7;26.9;0.0
2024;7;10;8;26.7;0.0
2024;7;10;9;26.3;0.0
2024;7;10;10;26.0;0.0
2024;7;10;11;26.5;11.0
2024;7;10;12;28.1;128.0
2024;7;10;13;29.3;384.0
2024;7;10;14;30.3;579.0
2024;7;10;15;31.3;661.0
2024;7;10;16;32.2;860.0
2024;7;10;17;32.9;899.0
2024;7;10;18;33.1;876.0
2024;7;10;19;32.9;720.0
2024;7;10;20;32.4;565.0
2024;7;10;21;32.7;384.0
2024;7;10;22;31.3;226.0
2024;7;10;23;28.8;45.0
2024;7;11;0;27.9;0.0
2024;7;11;1;27.4;0.0
2024;7;11;2;27.1;0.0
2024;7;11;3;26.9;0.0
2024;7;11;4;26.8;0.0
2024;7;11;5;26.7;0.0
2024;7;11;6;26.6;0.0
2024;7;11;7;26.6;0.0
2024;7;11;8;26.7;0.0
2024;7;11;9;26.6;0.0
2024;7;11;10;26.5;0.0
2024;7;11;11;26.8;6.0
2024;7;11;12;27.4;130.0
2024;7;11;13;28.2;248.0
2024;7;11;14;29.2;371.0
2024;7;11;15;30.1;507.0
2024;7;11;16;30.8;630.0
2024;7;11;17;31.2;675.0
2024;7;11;18;31.3;623.0
2024;7;11;19;31.1;528.0
2024;7;11;20;30.5;326.0
2024;7;11;21;30.3;188.0
2024;7;11;22;28.9;92.0
2024;7;11;23;27.4;41.0
2024;7;12;0;27.0;0.0
2024;7;12;1;26.7;0.0
2024;7;12;2;26.5;0.0
2024;7;12;3;26.4;0.0
2024;7;12;4;26.3;0.0
2024;7;12;5;26.2;0.0
2024;7;12;6;26.1;0.0
2024;7;12;7;26.0;0.0
2024;7;12;8;26.1;0.0
2024;7;12;9;26.1;0.0
2024;7;12;10;26.0;0.0
2024;7;12;11;26.5;6.0
2024;7;12;12;28.0;153.0
2024;7;12;13;29.5;369.0
2024;7;12;14;29.9;571.0
2024;7;12;15;30.1;600.0
2024;7;12;16;30.7;714.0
2024;7;12;17;31.7;585.0
2024;7;12;18;32.5;730.0
2024;7;12;19;32.6;782.0
2024;7;12;20;32.1;657.0
2024;7;12;21;31.5;457.0
2024;7;12;22;30.1;235.0
2024;7;12;23;28.1;38.0
2024;7;13;0;27.6;0.0
2024;7;13;1;27.3;0.0
2024;7;13;2;27.0;0.0
2024;7;13;3;26.8;0.0
2024;7;13;4;26.6;0.0
2024;7;13;5;26.5;0.0
2024;7;13;6;26.4;0.0
2024;7;13;7;26.2;0.0
2024;7;13;8;26.0;0.0
2024;7;13;9;25.9;0.0
2024;7;13;10;25.9;0.0
2024;7;13;11;26.3;1.0
2024;7;13;12;27.6;151.0
2024;7;13;13;29.0;327.0
2024;7;13;14;30.2;481.0
2024;7;13;15;31.2;314.0
2024;7;13;16;31.9;743.0
2024;7;13;17;32.4;722.0
2024;7;13;18;32.7;632.0
2024;7;13;19;32.6;640.0
2024;7;13;20;32.0;482.0
2024;7;13;21;32.5;301.0
2024;7;13;22;31.2;174.0
2024;7;13;23;29.1;29.0
2024;7;14;0;28.3;0.0
2024;7;14;1;27.7;0.0
2024;7;14;2;27.3;0.0
2024;7;14;3;27.0;0.0
2024;7;14;4;26.8;0.0
2024;7;14;5;26.6;0.0
2024;7;14;6;26.5;0.0
2024;7;14;7;26.4;0.0
2024;7;14;8;26.5;0.0
2024;7;14;9;26.5;0.0
2024;7;14;10;26.4;0.0
2024;7;14;11;26.9;12.0
2024;7;14;12;28.4;181.0
2024;7;14;13;30.0;404.0
2024;7;14;14;31.5;623.0
2024;7;14;15;33.1;788.0
2024;7;14;16;34.3;918.0
2024;7;14;17;35.0;966.0
2024;7;14;18;35.1;940.0
2024;7;14;19;34.7;804.0
2024;7;14;20;33.8;661.0
2024;7;14;21;32.6;486.0
2024;7;14;22;30.9;257.0
2024;7;14;23;28.9;52.0
2024;7;15;0;28.6;0.0
2024;7;15;1;28.4;0.0
2024;7;15;2;28.0;0.0
2024;7;15;3;27.8;0.0
2024;7;15;4;27.5;0.0
2024;7;15;5;27.3;0.0
2024;7;15;6;27.1;0.0
2024;7;15;7;26.9;0.0
2024;7;15;8;26.8;0.0
2024;7;15;9;26.5;0.0
2024;7;15;10;26.2;0.0
2024;7;15;11;26.9;11.0
2024;7;15;12;28.4;174.0
2024;7;15;13;30.0;404.0
2024;7;15;14;31.6;618.0
2024;7;15;15;33.3;697.0
2024;7;15;16;34.6;709.0
2024;7;15;17;35.5;876.0
2024;7;15;18;36.0;907.0
2024;7;15;19;35.9;739.0
2024;7;15;20;35.1;618.0
2024;7;15;21;34.0;479.0
2024;7;15;22;32.3;253.0
2024;7;15;23;30.1;50.0
2024;7;16;0;29.2;0.0
2024;7;16;1;28.7;0.0
2024;7;16;2;28.4;0.0
2024;7;16;3;28.2;0.0
2024;7;16;4;28.1;0.0
2024;7;16;5;27.9;0.0
2024;7;16;6;27.7;0.0
2024;7;16;7;27.7;0.0
2024;7;16;8;27.6;0.0
2024;7;16;9;27.5;0.0
2024;7;16;10;27.3;0.0
2024;7;16;11;27.7;11.0
2024;7;16;12;29.1;178.0
2024;7;16;13;30.9;403.0
2024;7;16;14;32.1;617.0
2024;7;16;15;33.0;759.0
2024;7;16;16;34.1;676.0
2024;7;16;17;34.9;572.0
2024;7;16;18;35.1;736.0
2024;7;16;19;34.7;636.0
2024;7;16;20;34.0;491.0
2024;7;16;21;33.9;382.0
2024;7;16;22;32.1;169.0
2024;7;16;23;30.0;19.0
2024;7;17;0;29.3;0.0
2024;7;17;1;29.0;0.0
2024;7;17;2;28.7;0.0
2024;7;17;3;28.3;0.0
2024;7;17;4;28.0;0.0
2024;7;17;5;27.5;0.0
2024;7;17;6;27.3;0.0
2024;7;17;7;27.2;0.0
2024;7;17;8;27.2;0.0
2024;7;17;9;27.1;0.0
2024;7;17;10;26.9;0.0
2024;7;17;11;27.2;4.0
2024;7;17;12;28.7;66.0
2024;7;17;13;30.7;358.0
2024;7;17;14;31.3;594.0
2024;7;17;15;31.7;658.0
2024;7;17;16;32.8;772.0
2024;7;17;17;33.7;575.0
2024;7;17;18;34.1;483.0
2024;7;17;19;33.8;516.0
2024;7;17;20;33.6;340.0
2024;7;17;21;34.2;294.0
2024;7;17;22;32.0;217.0
2024;7;17;23;29.2;47.0
2024;7;18;0;28.1;0.0
2024;7;18;1;27.6;0.0
2024;7;18;2;27.3;0.0
2024;7;18;3;27.2;0.0
2024;7;18;4;27.2;0.0
2024;7;18;5;27.1;0.0
2024;7;18;6;27.0;0.0
2024;7;18;7;26.7;0.0
2024;7;18;8;26.5;0.0
2024;7;18;9;26.3;0.0
2024;7;18;10;26.2;0.0
2024;7;18;11;26.3;4.0
2024;7;18;12;26.8;65.0
2024;7;18;13;27.4;342.0
2024;7;18;14;27.7;484.0
2024;7;18;15;28.5;609.0
2024;7;18;16;29.1;876.0
2024;7;18;17;29.4;811.0
2024;7;18;18;29.2;753.0
2024;7;18;19;29.0;846.0
2024;7;18;20;28.7;692.0
2024;7;18;21;28.4;430.0
2024;7;18;22;28.1;216.0
2024;7;18;23;27.1;52.0
2024;7;19;0;26.8;0.0
2024;7;19;1;26.5;0.0
2024;7;19;2;26.2;0.0
2024;7;19;3;26.0;0.0
2024;7;19;4;25.8;0.0
2024;7;19;5;25.6;0.0
2024;7;19;6;25.3;0.0
2024;7;19;7;24.9;0.0
2024;7;19;8;24.6;0.0
2024;7;19;9;24.5;0.0
2024;7;19;10;24.5;0.0
2024;7;19;11;25.1;2.0
2024;7;19;12;26.3;17.0
2024;7;19;13;29.2;63.0
2024;7;19;14;29.9;178.0
2024;7;19;15;30.8;362.0
2024;7;19;16;31.8;587.0
2024;7;19;17;32.6;653.0
2024;7;19;18;33.0;684.0
2024;7;19;19;32.9;597.0
2024;7;19;20;32.3;614.0
2024;7;19;21;32.0;482.0
2024;7;19;22;30.9;259.0
2024;7;19;23;28.5;27.0
2024;7;20;0;27.6;0.0
2024;7;20;1;27.0;0.0
2024;7;20;2;26.6;0.0
2024;7;20;3;26.2;0.0
2024;7;20;4;26.0;0.0
2024;7;20;5;25.8;0.0
2024;7;20;6;25.6;0.0
2024;7;20;7;25.5;0.0
2024;7;20;8;25.4;0.0
2024;7;20;9;25.5;0.0
2024;7;20;10;25.4;0.0
2024;7;20;11;26.0;3.0
2024;7;20;12;27.0;144.0
2024;7;20;13;28.3;278.0
2024;7;20;14;29.5;454.0
2024;7;20;15;30.9;745.0
2024;7;20;16;32.0;732.0
2024;7;20;17;32.9;729.0
2024;7;20;18;33.5;672.0
2024;7;20;19;33.5;558.0
2024;7;20;20;32.8;489.0
2024;7;20;21;32.2;334.0
2024;7;20;22;30.5;240.0
2024;7;20;23;28.7;36.0
2024;7;21;0;28.1;0.0
2024;7;21;1;27.7;0.0
2024;7;21;2;27.5;0.0
2024;7;21;3;27.2;0.0
2024;7;21;4;26.9;0.0
2024;7;21;5;26.7;0.0
2024;7;21;6;26.6;0.0
2024;7;21;7;26.5;0.0
2024;7;21;8;26.5;0.0
2024;7;21;9;26.6;0.0
2024;7;21;10;26.8;0.0
2024;7;21;11;27.2;9.0
2024;7;21;12;28.4;39.0
2024;7;21;13;29.6;227.0
2024;7;21;14;30.9;404.0
2024;7;21;15;32.1;566.0
2024;7;21;16;33.3;523.0
2024;7;21;17;33.9;714.0
2024;7;21;18;34.1;137.0
2024;7;21;19;33.9;587.0
2024;7;21;20;33.3;652.0
2024;7;21;21;32.8;436.0
2024;7;21;22;31.2;247.0
2024;7;21;23;30.3;41.0
2024;7;22;0;29.3;0.0
2024;7;22;1;28.0;0.0
2024;7;22;2;27.4;0.0
2024;7;22;3;27.3;0.0
2024;7;22;4;27.2;0.0
2024;7;22;5;27.1;0.0
2024;7;22;6;26.9;0.0
2024;7;22;7;26.9;0.0
2024;7;22;8;27.0;0.0
2024;7;22;9;26.7;0.0
2024;7;22;10;26.6;0.0
2024;7;22;11;26.8;7.0
2024;7;22;12;27.5;17.0
2024;7;22;13;28.6;69.0
2024;7;22;14;30.4;286.0
2024;7;22;15;31.9;567.0
2024;7;22;16;33.1;869.0
2024;7;22;17;34.0;860.0
2024;7;22;18;34.5;931.0
2024;7;22;19;34.5;835.0
2024;7;22;20;34.1;661.0
2024;7;22;21;34.2;431.0
2024;7;22;22;32.4;135.0
2024;7;22;23;29.6;47.0
2024;7;23;0;28.3;0.0
2024;7;23;1;27.7;0.0
2024;7;23;2;27.5;0.0
2024;7;23;3;27.4;0.0
2024;7;23;4;27.4;0.0
2024;7;23;5;27.3;0.0
2024;7;23;6;27.2;0.0
2024;7;23;7;27.2;0.0
2024;7;23;8;27.0;0.0
2024;7;23;9;26.8;0.0
2024;7;23;10;26.6;0.0
2024;7;23;11;26.8;6.0
2024;7;23;12;27.8;96.0
2024;7;23;13;30.8;124.0
2024;7;23;14;31.7;389.0
2024;7;23;15;31.6;655.0
2024;7;23;16;31.7;775.0
2024;7;23;17;31.7;722.0
2024;7;23;18;31.3;852.0
2024;7;23;19;30.6;753.0
2024;7;23;20;29.9;657.0
2024;7;23;21;29.3;455.0
2024;7;23;22;28.6;168.0
2024;7;23;23;27.7;37.0
2024;7;24;0;27.4;0.0
2024;7;24;1;27.2;0.0
2024;7;24;2;27.0;0.0
2024;7;24;3;26.9;0.0
2024;7;24;4;26.8;0.0
2024;7;24;5;26.9;0.0
2024;7;24;6;27.1;0.0
2024;7;24;7;27.1;0.0
2024;7;24;8;27.0;0.0
2024;7;24;9;26.8;0.0
2024;7;24;10;26.5;0.0
2024;7;24;11;26.8;8.0
2024;7;24;12;27.6;91.0
2024;7;24;13;29.7;160.0
2024;7;24;14;31.5;419.0
2024;7;24;15;32.0;626.0
2024;7;24;16;32.9;664.0
2024;7;24;17;33.7;756.0
2024;7;24;18;34.2;944.0
2024;7;24;19;34.0;850.0
2024;7;24;20;33.2;516.0
2024;7;24;21;32.8;367.0
2024;7;24;22;30.9;183.0
2024;7;24;23;28.9;51.0
2024;7;25;0;28.2;0.0
2024;7;25;1;27.8;0.0
2024;7;25;2;27.7;0.0
2024;7;25;3;27.5;0.0
2024;7;25;4;27.4;0.0
2024;7;25;5;27.3;0.0
2024;7;25;6;27.2;0.0
2024;7;25;7;27.2;0.0
2024;7;25;8;27.1;0.0
2024;7;25;9;26.9;0.0
2024;7;25;10;26.8;0.0
2024;7;25;11;27.0;8.0
2024;7;25;12;28.1;4.0
2024;7;25;13;29.7;23.0
2024;7;25;14;30.4;334.0
2024;7;25;15;31.1;438.0
2024;7;25;16;32.1;743.0
2024;7;25;17;33.2;630.0
2024;7;25;18;33.9;879.0
2024;7;25;19;33.8;634.0
2024;7;25;20;33.1;579.0
2024;7;25;21;32.9;350.0
2024;7;25;22;30.8;229.0
2024;7;25;23;28.4;28.0
2024;7;26;0;27.8;0.0
2024;7;26;1;27.6;0.0
2024;7;26;2;27.3;0.0
2024;7;26;3;27.0;0.0
2024;7;26;4;26.8;0.0
2024;7;26;5;26.7;0.0
2024;7;26;6;26.6;0.0
2024;7;26;7;26.5;0.0
2024;7;26;8;26.7;0.0
2024;7;26;9;26.7;0.0
2024;7;26;10;26.7;0.0
2024;7;26;11;26.9;4.0
2024;7;26;12;28.3;144.0
2024;7;26;13;29.0;395.0
2024;7;26;14;29.4;579.0
2024;7;26;15;30.5;608.0
2024;7;26;16;31.6;583.0
2024;7;26;17;32.5;663.0
2024;7;26;18;32.9;757.0
2024;7;26;19;33.0;758.0
2024;7;26;20;32.4;264.0
2024;7;26;21;32.6;338.0
2024;7;26;22;31.2;59.0
2024;7;26;23;29.4;20.0
2024;7;27;0;28.6;0.0
2024;7;27;1;27.8;0.0
2024;7;27;2;27.2;0.0
2024;7;27;3;26.9;0.0
2024;7;27;4;26.8;0.0
2024;7;27;5;26.6;0.0
2024;7;27;6;26.4;0.0
2024;7;27;7;26.2;0.0
2024;7;27;8;26.1;0.0
2024;7;27;9;26.0;0.0
2024;7;27;10;25.9;0.0
2024;7;27;11;26.4;4.0
2024;7;27;12;28.1;18.0
2024;7;27;13;29.4;105.0
2024;7;27;14;30.2;245.0
2024;7;27;15;31.3;493.0
2024;7;27;16;32.5;684.0
2024;7;27;17;33.2;634.0
2024;7;27;18;33.4;712.0
2024;7;27;19;33.2;587.0
2024;7;27;20;32.6;566.0
2024;7;27;21;32.3;468.0
2024;7;27;22;30.8;241.0
2024;7;27;23;29.3;44.0
2024;7;28;0;28.7;0.0
2024;7;28;1;27.9;0.0
2024;7;28;2;27.3;0.0
2024;7;28;3;26.9;0.0
2024;7;28;4;26.7;0.0
2024;7;28;5;26.6;0.0
2024;7;28;6;26.5;0.0
2024;7;28;7;26.4;0.0
2024;7;28;8;26.4;0.0
2024;7;28;9;26.3;0.0
2024;7;28;10;26.3;0.0
2024;7;28;11;26.8;2.0
2024;7;28;12;28.3;49.0
2024;7;28;13;29.2;152.0
2024;7;28;14;29.9;156.0
2024;7;28;15;30.8;470.0
2024;7;28;16;31.7;583.0
2024;7;28;17;32.5;560.0
2024;7;28;18;33.1;718.0
2024;7;28;19;33.3;466.0
2024;7;28;20;32.9;623.0
2024;7;28;21;32.6;483.0
2024;7;28;22;31.4;244.0
2024;7;28;23;29.3;48.0
2024;7;29;0;28.5;0.0
2024;7;29;1;27.9;0.0
2024;7;29;2;27.6;0.0
2024;7;29;3;27.4;0.0
2024;7;29;4;27.2;0.0
2024;7;29;5;27.0;0.0
2024;7;29;6;26.9;0.0
2024;7;29;7;26.8;0.0
2024;7;29;8;26.8;0.0
2024;7;29;9;26.8;0.0
2024;7;29;10;26.9;0.0
2024;7;29;11;27.4;5.0
2024;7;29;12;28.6;165.0
2024;7;29;13;30.4;392.0
2024;7;29;14;31.5;611.0
2024;7;29;15;32.5;808.0
2024;7;29;16;33.4;812.0
2024;7;29;17;34.0;939.0
2024;7;29;18;34.2;949.0
2024;7;29;19;33.8;784.0
2024;7;29;20;33.0;697.0
2024;7;29;21;32.1;451.0
2024;7;29;22;30.7;259.0
2024;7;29;23;29.3;17.0
2024;7;30;0;28.9;0.0
2024;7;30;1;28.3;0.0
2024;7;30;2;27.7;0.0
2024;7;30;3;27.3;0.0
2024;7;30;4;27.1;0.0
2024;7;30;5;26.9;0.0
2024;7;30;6;26.7;0.0
2024;7;30;7;26.6;0.0
2024;7;30;8;26.5;0.0
2024;7;30;9;26.5;0.0
2024;7;30;10;26.6;0.0
2024;7;30;11;27.1;5.0
2024;7;30;12;29.2;149.0
2024;7;30;13;31.8;336.0
2024;7;30;14;32.9;473.0
2024;7;30;15;32.9;587.0
2024;7;30;16;33.0;555.0
2024;7;30;17;33.3;801.0
2024;7;30;18;33.4;609.0
2024;7;30;19;33.3;455.0
2024;7;30;20;33.3;488.0
2024;7;30;21;33.2;332.0
2024;7;30;22;30.9;86.0
2024;7;30;23;29.1;41.0
2024;7;31;0;28.1;0.0
2024;7;31;1;27.5;0.0
2024;7;31;2;27.1;0.0
2024;7;31;3;27.2;0.0
2024;7;31;4;26.8;0.0
2024;7;31;5;26.6;0.0
2024;7;31;6;26.4;0.0
2024;7;31;7;26.2;0.0
2024;7;31;8;26.0;0.0
2024;7;31;9;25.8;0.0
2024;7;31;10;25.7;0.0
2024;7;31;11;25.9;1.0
2024;7;31;12;27.3;181.0
2024;7;31;13;29.8;348.0
2024;7;31;14;31.7;550.0
2024;7;31;15;32.2;769.0
2024;7;31;16;33.0;904.0
2024;7;31;17;33.7;860.0
2024;7;31;18;34.0;951.0
2024;7;31;19;33.8;856.0
2024;7;31;20;33.1;697.0
2024;7;31;21;32.8;490.0
2024;7;31;22;31.3;258.0
2024;7;31;23;28.7;49.0
2024;8;1;0;27.8;0.0
2024;8;1;1;27.4;0.0
2024;8;1;2;27.2;0.0
2024;8;1;3;26.9;0.0
2024;8;1;4;26.7;0.0
2024;8;1;5;26.6;0.0
2024;8;1;6;26.5;0.0
2024;8;1;7;26.4;0.0
2024;8;1;8;26.3;0.0
2024;8;1;9;26.4;0.0
2024;8;1;10;26.6;0.0
2024;8;1;11;27.0;5.0
2024;8;1;12;27.6;31.0
2024;8;1;13;28.2;48.0
2024;8;1;14;29.1;253.0
2024;8;1;15;30.7;546.0
2024;8;1;16;31.7;670.0
2024;8;1;17;32.6;729.0
2024;8;1;18;32.7;481.0
2024;8;1;19;32.0;789.0
2024;8;1;20;32.4;658.0
2024;8;1;21;31.4;434.0
2024;8;1;22;29.1;223.0
2024;8;1;23;27.2;20.0
2024;8;2;0;26.5;0.0
2024;8;2;1;26.2;0.0
2024;8;2;2;26.0;0.0
2024;8;2;3;25.9;0.0
2024;8;2;4;25.7;0.0
2024;8;2;5;25.6;0.0
2024;8;2;6;25.5;0.0
2024;8;2;7;25.5;0.0
2024;8;2;8;25.5;0.0
2024;8;2;9;25.7;0.0
2024;8;2;10;25.8;0.0
2024;8;2;11;26.1;3.0
2024;8;2;12;27.7;131.0
2024;8;2;13;29.5;373.0
2024;8;2;14;29.3;502.0
2024;8;2;15;29.6;557.0
2024;8;2;16;30.3;687.0
2024;8;2;17;30.8;578.0
2024;8;2;18;31.2;794.0
2024;8;2;19;31.2;711.0
2024;8;2;20;30.8;601.0
2024;8;2;21;31.4;433.0
2024;8;2;22;30.2;221.0
2024;8;2;23;28.0;25.0
2024;8;3;0;27.4;0.0
2024;8;3;1;27.0;0.0
2024;8;3;2;26.8;0.0
2024;8;3;3;26.5;0.0
2024;8;3;4;26.2;0.0
2024;8;3;5;25.8;0.0
2024;8;3;6;25.5;0.0
2024;8;3;7;25.4;0.0
2024;8;3;8;25.5;0.0
2024;8;3;9;25.8;0.0
2024;8;3;10;25.8;0.0
2024;8;3;11;25.9;6.0
2024;8;3;12;27.4;40.0
2024;8;3;13;29.7;283.0
2024;8;3;14;30.3;337.0
2024;8;3;15;30.6;408.0
2024;8;3;16;30.5;345.0
2024;8;3;17;30.8;441.0
2024;8;3;18;31.1;536.0
2024;8;3;19;31.2;634.0
2024;8;3;20;30.9;504.0
2024;8;3;21;30.8;299.0
2024;8;3;22;29.1;112.0
2024;8;3;23;27.0;45.0
2024;8;4;0;26.4;0.0
2024;8;4;1;26.2;0.0
2024;8;4;2;26.0;0.0
2024;8;4;3;25.8;0.0
2024;8;4;4;25.7;0.0
2024;8;4;5;25.5;0.0
2024;8;4;6;25.4;0.0
2024;8;4;7;25.4;0.0
2024;8;4;8;25.5;0.0
2024;8;4;9;25.6;0.0
2024;8;4;10;25.7;0.0
2024;8;4;11;26.0;5.0
2024;8;4;12;27.5;156.0
2024;8;4;13;29.2;320.0
2024;8;4;14;29.9;596.0
2024;8;4;15;31.0;797.0
2024;8;4;16;32.1;917.0
2024;8;4;17;32.8;808.0
2024;8;4;18;33.2;899.0
2024;8;4;19;33.1;823.0
2024;8;4;20;32.5;685.0
2024;8;4;21;31.6;475.0
2024;8;4;22;30.1;244.0
2024;8;4;23;28.0;41.0
2024;8;5;0;27.3;0.0
2024;8;5;1;27.0;0.0
2024;8;5;2;26.8;0.0
2024;8;5;3;26.6;0.0
2024;8;5;4;26.5;0.0
2024;8;5;5;26.4;0.0
2024;8;5;6;26.3;0.0
2024;8;5;7;26.3;0.0
2024;8;5;8;26.3;0.0
2024;8;5;9;26.2;0.0
2024;8;5;10;26.3;0.0
2024;8;5;11;26.7;2.0
2024;8;5;12;27.8;93.0
2024;8;5;13;29.7;158.0
2024;8;5;14;30.8;30.0
2024;8;5;15;31.6;254.0
2024;8;5;16;32.5;451.0
2024;8;5;17;33.2;577.0
2024;8;5;18;33.4;642.0
2024;8;5;19;33.0;619.0
2024;8;5;20;32.8;568.0
2024;8;5;21;32.9;431.0
2024;8;5;22;30.7;221.0
2024;8;5;23;28.7;31.0
2024;8;6;0;27.5;0.0
2024;8;6;1;26.8;0.0
2024;8;6;2;26.5;0.0
2024;8;6;3;26.4;0.0
2024;8;6;4;26.2;0.0
2024;8;6;5;26.1;0.0
2024;8;6;6;26.0;0.0
2024;8;6;7;26.0;0.0
2024;8;6;8;25.9;0.0
2024;8;6;9;25.9;0.0
2024;8;6;10;25.8;0.0
2024;8;6;11;26.1;4.0
2024;8;6;12;26.7;18.0
2024;8;6;13;27.3;131.0
2024;8;6;14;28.3;262.0
2024;8;6;15;28.6;456.0
2024;8;6;16;28.8;555.0
2024;8;6;17;28.7;535.0
2024;8;6;18;28.6;726.0
2024;8;6;19;28.4;811.0
2024;8;6;20;28.1;520.0
2024;8;6;21;27.7;483.0
2024;8;6;22;27.1;252.0
2024;8;6;23;26.1;29.0
2024;8;7;0;25.8;0.0
2024;8;7;1;25.7;0.0
2024;8;7;2;25.5;0.0
2024;8;7;3;25.2;0.0
2024;8;7;4;25.0;0.0
2024;8;7;5;24.9;0.0
2024;8;7;6;24.9;0.0
2024;8;7;7;24.8;0.0
2024;8;7;8;24.8;0.0
2024;8;7;9;24.8;0.0
2024;8;7;10;24.7;0.0
2024;8;7;11;25.2;3.0
2024;8;7;12;26.9;30.0
2024;8;7;13;28.4;154.0
2024;8;7;14;29.4;109.0
2024;8;7;15;30.8;279.0
2024;8;7;16;31.9;179.0
2024;8;7;17;32.2;349.0
2024;8;7;18;32.0;438.0
2024;8;7;19;31.3;540.0
2024;8;7;20;30.5;471.0
2024;8;7;21;30.3;320.0
2024;8;7;22;28.9;238.0
2024;8;7;23;27.6;4.0
2024;8;8;0;27.0;0.0
2024;8;8;1;26.7;0.0
2024;8;8;2;26.4;0.0
2024;8;8;3;26.2;0.0
2024;8;8;4;26.0;0.0
2024;8;8;5;25.8;0.0
2024;8;8;6;25.7;0.0
2024;8;8;7;25.5;0.0
2024;8;8;8;25.5;0.0
2024;8;8;9;25.3;0.0
2024;8;8;10;25.2;0.0
2024;8;8;11;25.7;4.0
2024;8;8;12;28.3;178.0
2024;8;8;13;30.4;402.0
2024;8;8;14;31.0;513.0
2024;8;8;15;31.3;588.0
2024;8;8;16;32.3;421.0
2024;8;8;17;33.0;643.0
2024;8;8;18;33.1;686.0
2024;8;8;19;32.6;564.0
2024;8;8;20;31.6;539.0
2024;8;8;21;30.9;393.0
2024;8;8;22;29.2;245.0
2024;8;8;23;27.3;23.0
2024;8;9;0;26.6;0.0
2024;8;9;1;26.2;0.0
2024;8;9;2;26.0;0.0
2024;8;9;3;25.8;0.0
2024;8;9;4;25.6;0.0
2024;8;9;5;25.5;0.0
2024;8;9;6;25.4;0.0
2024;8;9;7;25.3;0.0
2024;8;9;8;25.2;0.0
2024;8;9;9;25.2;0.0
2024;8;9;10;25.4;0.0
2024;8;9;11;25.9;6.0
2024;8;9;12;27.1;18.0
2024;8;9;13;28.3;62.0
2024;8;9;14;28.9;373.0
2024;8;9;15;29.5;591.0
2024;8;9;16;30.5;670.0
2024;8;9;17;31.5;695.0
2024;8;9;18;32.2;740.0
